30238	7880942	2	1
30239	7880955	12	4
30240	7880989	1	1
30241	7881002	9	9
30242	7881070	3	3
30243	7881097	6	4
30244	7881131	2	1
30245	7881144	1	1
30246	7881157	3	2
30247	7881177	3	3
30248	7881204	6	4
30249	7881238	1	1
30250	7881251	2	2
30251	7881271	3	2
30252	7881291	5	3
30253	7881318	2	2
30254	7881338	7	5
30255	7881379	2	2
30256	7881399	1	1
30257	7881412	29	8
30258	7881474	3	3
30259	7881501	2	2
30260	7881520	2	2
30261	7881539	11	7
30262	7881593	2	2
30263	7881612	2	2
30264	7881632	5	5
30265	7881671	12	1
30266	7881685	23	13
30267	7881782	4	1
30268	7881795	1	1
30269	7881808	2	2
30270	7881828	1	1
30271	7881841	2	2
30272	7881861	1	1
30273	7881874	17	3
30274	7881902	43	12
30275	7881992	1	1
30276	7882005	10	5
30277	7882046	4	1
30278	7882059	23	10
30279	7882134	5	2
30280	7882154	21	13
30281	7882249	1	1
30282	7882262	1	1
30283	7882275	10	8
30284	7882335	2	1
30285	7882348	2	1
30286	7882361	4	3
30287	7882387	4	2
30288	7882407	1	1
30289	7882420	1	1
30290	7882433	1	1
30291	7882446	2	1
30292	7882459	11	8
30293	7882520	20	14
30294	7882617	15	12
30295	7882706	11	10
30296	7882780	7	6
30297	7882827	43	40
30298	7883107	8	5
30299	7883147	16	13
30300	7883243	2	1
30301	7883256	10	2
30302	7883275	5	2
30303	7883295	1	1
30304	7883308	8	4
30305	7883341	6	6
30306	7883388	4	4
30307	7883421	525	3
30308	7883453	190	1
30309	7883468	28	2
30310	7883489	7	5
30311	7883529	4	4
30312	7883561	9	9
30313	7883629	5	3
30314	7883655	7	7
30315	7883709	4	4
30316	7883741	2	2
30317	7883760	3	3
30318	7883786	3	3
30319	7883812	2	2
30320	7883831	2	2
30321	7883850	2	2
30322	7883869	2	2
30323	7883888	3	3
30324	7883914	3	3
30325	7883940	10	6
30326	7883987	2	2
30327	7884006	2	2
30328	7884025	2	2
30329	7884044	8	7
30330	7884098	6	4
30331	7884131	3	3
30332	7884157	6	6
30333	7884204	5	5
30334	7884244	2	2
30335	7884263	2	2
30336	7884282	5	5
30337	7884321	2	2
30338	7884340	2	2
30339	7884359	5	5
30340	7884399	6	6
30341	7884446	2	2
30342	7884465	5	4
30343	7884498	2	2
30344	7884517	2	2
30345	7884536	3	3
30346	7884562	2	2
30347	7884581	2	2
30348	7884600	3	3
30349	7884626	1	1
30350	7884639	5	5
30351	7884680	1	1
30352	7884693	1	1
30353	7884706	1	1
30354	7884719	6	5
30355	7884760	1	1
30356	7884773	1	1
30357	7884786	1	1
30358	7884799	1	1
30359	7884812	3	1
30360	7884825	2	1
30361	7884838	2	1
30362	7884851	2	1
30363	7884864	1	1
30364	7884877	1	1
30365	7884890	4	4
30366	7884923	5	4
30367	7884956	3	3
30368	7884982	1	1
30369	7884995	8	5
30370	7885036	2	2
30371	7885056	1	1
30372	7885069	3	3
30373	7885095	3	3
30374	7885121	3	3
30375	7885147	2	2
30376	7885167	2	1
30377	7885180	1	1
30378	7885193	1	1
30379	7885206	1	1
30380	7885219	1	1
30381	7885232	7	6
30382	7885280	5	5
30383	7885321	1	1
30384	7885334	1	1
30385	7885347	1	1
30386	7885360	6	5
30387	7885401	1	1
30388	7885414	1	1
30389	7885427	1	1
30390	7885440	1	1
30391	7885453	1	1
30392	7885466	1	1
30393	7885479	1	1
30394	7885492	1	1
30395	7885505	1	1
30396	7885518	1	1
30397	7885531	6	4
30398	7885564	3	3
30399	7885591	1	1
30400	7885604	1	1
30401	7885617	1	1
30402	7885630	1	1
30403	7885643	1	1
30404	7885656	1	1
30405	7885669	1	1
30406	7885682	1	1
30407	7885695	24	23
30408	7885854	3	2
30409	7885874	1	1
30410	7885887	3	3
30411	7885914	1	1
30412	7885927	2	2
30413	7885947	1	1
30414	7885960	1	1
30415	7885973	2	2
30416	7885993	1	1
30417	7886006	16	1
30418	7886020	3	1
30419	7886033	6	2
30420	7886052	7	4
30421	7886085	1	1
30422	7886098	4	4
30423	7886130	4	4
30424	7886164	4	4
30425	7886197	8	6
30426	7886245	7	7
30427	7886300	5	5
30428	7886340	1	1
30429	7886353	7	5
30430	7886394	2	1
30431	7886407	1	1
30432	7886420	4	1
30433	7886433	1	1
30434	7886446	7	4
30435	7886480	4	2
30436	7886500	5	5
30437	7886539	19	11
30438	7886620	1	1
30439	7886633	16	10
30440	7886708	5	5
30441	7886749	12	8
30442	7886809	3	3
30443	7886835	3	3
30444	7886861	12	10
30445	7886935	5	5
30446	7886975	6	4
30447	7887008	3	3
30448	7887034	3	3
30449	7887060	3	3
30450	7887086	4	4
30451	7887119	5	5
30452	7887159	3	3
30453	7887185	4	4
30454	7887218	4	4
30455	7887251	3	3
30456	7887277	5	4
30457	7887310	10	8
30458	7887370	7	3
30459	7887396	1	1
30460	7887409	2	2
30461	7887429	1	1
30462	7887442	3	3
30463	7887468	9	8
30464	7887527	6	6
30465	7887572	3	3
30466	7887599	4	4
30467	7887633	1	1
30468	7887646	1	1
30469	7887659	9	7
30470	7887712	1	1
30471	7887725	1	1
30472	7887738	8	6
30473	7887785	3	3
30474	7887812	4	3
30475	7887839	2	2
30476	7887859	1	1
30477	7887872	3	2
30478	7887892	16	12
30479	7887982	1	1
30480	7887995	5	3
30481	7888022	1	1
30482	7888035	1	1
30483	7888048	5	5
30484	7888087	5	5
30485	7888126	5	5
30486	7888165	2	2
30487	7888184	89	12
30488	7888273	1	1
30489	7888286	6	6
30490	7888334	13	13
30491	7888430	11	11
30492	7888512	11	11
30493	7888594	11	11
30494	7888676	17	14
30495	7888779	35	27
30496	7888972	11	11
30497	7889054	11	11
30498	7889136	12	12
30499	7889225	2	2
30500	7889245	2	2
30501	7889265	22	8
30502	7889327	7	7
30503	7889379	12	10
30504	7889452	14	14
30505	7889553	8	8
30506	7889612	1	1
30507	7889625	18	9
30508	7889692	2	1
30509	7889705	9	8
30510	7889767	7	6
30511	7889815	14	9
30512	7889883	1	1
30513	7889896	2	2
30514	7889916	1	1
30515	7889929	37	15
30516	7890040	18	10
30517	7890116	12	11
30518	7890199	7	5
30519	7890240	12	8
30520	7890301	3	3
30521	7890328	1	1
30522	7890341	2	2
30523	7890361	7	7
30524	7890416	1	1
30525	7890429	1	1
30526	7890442	28	13
30527	7890539	1	1
30528	7890552	5	5
30529	7890593	2	2
30530	7890613	4	2
30531	7890633	7	7
30532	7890688	11	5
30533	7890729	1	1
30534	7890742	1	1
30535	7890755	2	2
30536	7890774	1	1
30537	7890787	1	1
30538	7890800	1	1
30539	7890813	1	1
30540	7890826	15	9
30541	7890891	5	5
30542	7890932	4	4
30543	7890965	4	3
30544	7890992	7	5
30545	7891033	2	2
30546	7891053	5	4
30547	7891085	5	4
30548	7891117	10	7
30549	7891171	5	4
30550	7891203	1	1
30551	7891216	1	1
30552	7891229	6	6
30553	7891276	4	2
30554	7891296	10	6
30555	7891343	6	6
30556	7891390	1	1
30557	7891403	11	11
30558	7891486	1	1
30559	7891499	4	4
30560	7891533	12	8
30561	7891595	8	6
30562	7891643	5	5
30563	7891684	12	10
30564	7891760	2	2
30565	7891780	1	1
30566	7891793	1	1
30567	7891806	1	1
30568	7891819	5	5
30569	7891860	10	10
30570	7891936	14	2
30571	7891957	74	4
30572	7891992	1	1
30573	7892005	1	1
30574	7892018	1	1
30575	7892031	1	1
30576	7892044	3	3
30577	7892071	1	1
30578	7892084	10	10
30579	7892160	1	1
30580	7892173	1	1
30581	7892186	1	1
30582	7892199	1	1
30583	7892212	1	1
30584	7892225	1	1
30585	7892238	1	1
30586	7892251	1	1
30587	7892264	1	1
30588	7892277	23	10
30589	7892353	65	26
30590	7892543	4	3
30591	7892570	5	3
30592	7892597	10	5
30593	7892638	5	3
30594	7892665	3	2
30595	7892685	2	2
30596	7892705	2	1
30597	7892718	1	1
30598	7892731	2	2
30599	7892751	13	8
30600	7892813	1	1
30601	7892826	1	1
30602	7892839	2	1
30603	7892852	3	3
30604	7892879	2	2
30605	7892899	1	1
30606	7892912	1	1
30607	7892925	1	1
30608	7892938	11	4
30609	7892972	1	1
30610	7892985	5	5
30611	7893026	4	4
30612	7893059	2	2
30613	7893079	1	1
30614	7893092	2	1
30615	7893105	1	1
30616	7893118	13	11
30617	7893201	1	1
30618	7893214	1	1
30619	7893227	1	1
30620	7893240	12	8
30621	7893302	3	2
30622	7893321	3	2
30623	7893340	5	4
30624	7893374	1	1
30625	7893387	1	1
30626	7893400	1	1
30627	7893413	6	4
30628	7893447	2	1
30629	7893460	4	3
30630	7893487	4	4
30631	7893521	1	1
30632	7893534	16	10
30633	7893610	3	2
30634	7893630	1	1
30635	7893643	1	1
30636	7893656	1	1
30637	7893669	5	5
30638	7893710	5	5
30639	7893751	27	16
30640	7893868	2	1
30641	7893881	4	4
30642	7893915	3	3
30643	7893942	5	5
30644	7893982	1	1
30645	7893995	15	8
30646	7894057	1	1
30647	7894070	1	1
30648	7894083	6	5
30649	7894124	1	1
30650	7894137	11	8
30651	7894199	2	1
30652	7894212	6	6
30653	7894259	15	9
30654	7894328	6	6
30655	7894374	4	4
30656	7894407	6	5
30657	7894447	1	1
30658	7894460	2	2
30659	7894480	1	1
30660	7894493	1	1
30661	7894506	33	13
30662	7894603	1	1
30663	7894616	1	1
30664	7894629	7	5
30665	7894670	2	2
30666	7894690	21	14
30667	7894794	2	2
30668	7894813	4	4
30669	7894847	1	1
30670	7894860	3	2
30671	7894880	14	11
30672	7894962	2	2
30673	7894981	7	7
30674	7895035	4	4
30675	7895068	6	6
30676	7895115	1	1
30677	7895128	2	2
30678	7895148	7	3
30679	7895174	6	5
30680	7895213	3	3
30681	7895238	10	6
30682	7895286	4	4
30683	7895320	1	1
30684	7895333	1	1
30685	7895346	5	5
30686	7895387	12	7
30687	7895442	7	7
30688	7895497	5	5
30689	7895538	11	6
30690	7895586	10	5
30691	7895627	15	7
30692	7895681	5	5
30693	7895722	1	1
30694	7895735	20	9
30695	7895805	15	15
30696	7895915	5	5
30697	7895956	5	5
30698	7895997	5	5
30699	7896038	5	5
30700	7896079	5	5
30701	7896120	5	5
30702	7896161	5	5
30703	7896202	5	5
30704	7896243	5	5
30705	7896284	7	5
30706	7896325	5	5
30707	7896366	8	8
30708	7896427	9	8
30709	7896489	5	5
30710	7896530	5	5
30711	7896571	5	5
30712	7896612	5	5
30713	7896653	5	5
30714	7896694	37	5
30715	7896736	12	10
30716	7896812	5	4
30717	7896846	4	3
30718	7896873	3	1
30719	7896886	1	1
30720	7896899	1	1
30721	7896912	5	2
30722	7896932	3	2
30723	7896952	8	7
30724	7897007	12	5
30725	7897047	8	5
30726	7897086	1	1
30727	7897099	3	3
30728	7897126	4	4
30729	7897159	63	15
30730	7897270	2	2
30731	7897290	10	9
30732	7897359	1	1
30733	7897372	2	2
30734	7897392	2	2
30735	7897412	1	1
30736	7897425	1	1
30737	7897438	49	19
30738	7897577	2	2
30739	7897597	1	1
30740	7897610	1	1
30741	7897623	2	2
30742	7897643	3	2
30743	7897663	2	2
30744	7897683	6	6
30745	7897730	1	1
30746	7897743	3	2
30747	7897763	5	3
30748	7897790	1	1
30749	7897803	1	1
30750	7897816	1	1
30751	7897829	1	1
30752	7897842	1	1
30753	7897855	2	2
30754	7897875	2	2
30755	7897895	6	4
30756	7897929	1	1
30757	7897942	9	8
30758	7898004	10	6
30759	7898052	17	8
30760	7898113	1	1
30761	7898126	12	8
30762	7898188	20	5
30763	7898229	33	17
30764	7898354	1	1
30765	7898367	5	5
30766	7898408	18	11
30767	7898489	17	16
30768	7898606	3	3
30769	7898633	3	3
30770	7898660	4	4
30771	7898694	3	2
30772	7898714	1	1
30773	7898727	2	2
30774	7898747	2	1
30775	7898760	6	4
30776	7898794	2	2
30777	7898814	1	1
30778	7898827	8	7
30779	7898881	2	1
30780	7898894	23	15
30781	7899005	3	3
30782	7899032	3	3
30783	7899059	7	4
30784	7899093	1	1
30785	7899106	1	1
30786	7899119	1	1
30787	7899132	1	1
30788	7899145	13	13
30789	7899242	25	8
30790	7899305	2	2
30791	7899325	13	7
30792	7899380	8	5
30793	7899421	9	8
30794	7899482	7	7
30795	7899537	60	15
30796	7899648	3	2
30797	7899668	2	2
30798	7899688	4	4
30799	7899722	2	2
30800	7899742	174	22
30801	7899911	1	1
30802	7899924	1	1
30803	7899937	1	1
30804	7899950	11	7
30805	7900005	8	3
30806	7900032	1	1
30807	7900045	17	13
30808	7900142	2	1
30809	7900155	2	1
30810	7900168	2	1
30811	7900181	11	10
30812	7900257	19	10
30813	7900333	14	11
30814	7900415	1	1
30815	7900428	2	2
30816	7900448	6	1
30817	7900461	392	9
30818	7900535	3	2
30819	7900555	1	1
30820	7900568	1	1
30821	7900581	1	1
30822	7900594	1	1
30823	7900607	1	1
30824	7900620	1	1
30825	7900633	1	1
30826	7900646	26	2
30827	7900667	4	4
30828	7900700	6	1
30829	7900713	6	6
30830	7900761	1	1
30831	7900774	55	45
30832	7901094	1	1
30833	7901107	4	3
30834	7901134	8	7
30835	7901188	2	2
30836	7901208	1	1
30837	7901221	12	8
30838	7901282	37	7
30839	7901340	49	23
30840	7901507	5	1
30841	7901520	17	8
30842	7901582	1	1
30843	7901595	1	1
30844	7901608	3	2
30845	7901628	33	6
30846	7901677	1	1
30847	7901690	10	4
30848	7901724	2	2
30849	7901744	19	5
30850	7901786	8	8
30851	7901848	3	2
30852	7901868	1	1
30853	7901881	1	1
30854	7901894	1	1
30855	7901907	30	14
30856	7902010	42	2
30857	7902030	4	3
30858	7902056	1	1
30859	7902069	1	1
30860	7902082	14	8
30861	7902143	3	2
30862	7902163	12	4
30863	7902197	18	3
30864	7902225	12	6
30865	7902273	6	3
30866	7902300	4	4
30867	7902334	1	1
30868	7902347	1	1
30869	7902360	2	2
30870	7902380	2	2
30871	7902400	11	10
30872	7902476	3	3
30873	7902503	22	18
30874	7902634	1	1
30875	7902647	1	1
30876	7902660	2	2
30877	7902680	2	2
30878	7902700	1	1
30879	7902713	13	12
30880	7902803	1	1
30881	7902816	52	12
30882	7902908	1	1
30883	7902921	48	44
30884	7903234	2	2
30885	7903254	3	3
30886	7903281	1	1
30887	7903294	1	1
30888	7903307	1	1
30889	7903320	2	1
30890	7903333	1	1
30891	7903346	6	6
30892	7903394	18	10
30893	7903469	145	76
30894	7904007	1	1
30895	7904020	1	1
30896	7904033	1	1
30897	7904046	1	1
30898	7904059	84	26
30899	7904247	8	4
30900	7904281	4	3
30901	7904308	3	3
30902	7904334	11	7
30903	7904389	2	2
30904	7904409	1	1
30905	7904422	223	8
30906	7904485	6	2
30907	7904505	3	2
30908	7904524	1	1
30909	7904537	1	1
30910	7904550	1	1
30911	7904563	1	1
30912	7904576	49	22
30913	7904737	1	1
30914	7904750	1	1
30915	7904763	1	1
30916	7904776	1	1
30917	7904789	1	1
30918	7904802	1	1
30919	7904815	1	1
30920	7904828	1	1
30921	7904841	1	1
30922	7904854	1	1
30923	7904867	1	1
30924	7904880	1	1
30925	7904893	1	1
30926	7904906	1	1
30927	7904919	8	5
30928	7904960	1	1
30929	7904973	1	1
30930	7904986	3	2
30931	7905006	12	11
30932	7905089	1	1
30933	7905102	3	2
30934	7905122	1	1
30935	7905135	1	1
30936	7905148	28	5
30937	7905190	30	3
30938	7905218	2	2
30939	7905238	1	1
30940	7905251	1	1
30941	7905264	8	7
30942	7905319	5	5
30943	7905359	2	2
30944	7905379	1	1
30945	7905392	3	1
30946	7905405	24	6
30947	7905454	5	4
30948	7905488	1	1
30949	7905501	16	9
30950	7905568	1	1
30951	7905581	14	6
30952	7905628	7	7
30953	7905682	9	5
30954	7905723	7	7
30955	7905778	5	5
30956	7905819	7	4
30957	7905852	14	2
30958	7905871	1	1
30959	7905884	18	10
30960	7905960	10	8
30961	7906022	21	3
30962	7906050	1	1
30963	7906063	1	1
30964	7906076	2	1
30965	7906089	2	1
30966	7906102	10	6
30967	7906150	24	3
30968	7906178	1	1
30969	7906191	1	1
30970	7906204	9	7
30971	7906259	1	1
30972	7906272	4	2
30973	7906291	1	1
30974	7906304	27	16
30975	7906421	5	4
30976	7906453	3	3
30977	7906479	9	4
30978	7906512	2	1
30979	7906525	2	1
30980	7906538	1	1
30981	7906551	2	2
30982	7906570	12	12
30983	7906657	2	2
30984	7906676	2	2
30985	7906695	2	2
30986	7906714	2	2
30987	7906733	3	3
30988	7906759	2	2
30989	7906778	3	3
30990	7906804	3	3
30991	7906830	7	7
30992	7906884	24	5
30993	7906924	9	3
30994	7906951	7	1
30995	7906964	4	2
30996	7906983	8	7
30997	7907038	2	1
30998	7907051	8	3
30999	7907078	1	1
31000	7907091	18	12
31001	7907180	56	17
31002	7907306	8	2
31003	7907326	9	4
31004	7907360	4	2
31005	7907380	10	7
31006	7907435	9	3
31007	7907462	15	12
31008	7907552	2	1
31009	7907565	1	1
31010	7907578	1	1
31011	7907591	1	1
31012	7907604	14	5
31013	7907644	18	12
31014	7907734	1	1
31015	7907747	2	2
31016	7907767	1	1
31017	7907780	1	1
31018	7907793	6	3
31019	7907820	17	14
31020	7907924	1	1
31021	7907937	1	1
31022	7907950	1	1
31023	7907963	18	16
31024	7908080	1217	4
31025	7908117	2	2
31026	7908137	1	1
31027	7908150	1	1
31028	7908163	1	1
31029	7908176	1	1
31030	7908189	1	1
31031	7908202	3	2
31032	7908222	2	1
31033	7908235	1	1
31034	7908248	2	1
31035	7908261	1	1
31036	7908274	1	1
31037	7908287	1	1
31038	7908300	1	1
31039	7908313	1	1
31040	7908326	1	1
31041	7908339	1	1
31042	7908352	1	1
31043	7908365	6	3
31044	7908392	7	2
31045	7908412	2	2
31046	7908432	14	9
31047	7908501	18	17
31048	7908625	2	2
31049	7908645	6	5
31050	7908686	1	1
31051	7908699	2	1
31052	7908712	4	1
31053	7908725	1	1
31054	7908738	1	1
31055	7908751	4	3
31056	7908778	4	4
31057	7908812	1	1
31058	7908825	4	3
31059	7908852	2	2
31060	7908872	1	1
31061	7908885	1	1
31062	7908898	1	1
31063	7908911	1	1
31064	7908924	1	1
31065	7908937	1	1
31066	7908950	1	1
31067	7908963	1	1
31068	7908976	1	1
31069	7908989	1	1
31070	7909002	1	1
31071	7909015	1	1
31072	7909028	1	1
31073	7909041	1	1
31074	7909054	3	2
31075	7909074	1	1
31076	7909087	1	1
31077	7909100	1	1
31078	7909113	1	1
31079	7909126	1	1
31080	7909139	11	9
31081	7909207	1	1
31082	7909220	1	1
31083	7909233	1	1
31084	7909246	1	1
31085	7909259	1	1
31086	7909272	2	2
31087	7909292	1	1
31088	7909305	1	1
31089	7909318	2	1
31090	7909331	2	1
31091	7909344	9	4
31092	7909378	6	3
31093	7909405	9	5
31094	7909446	7	4
31095	7909480	6	3
31096	7909507	3	2
31097	7909527	13	6
31098	7909575	1	1
31099	7909588	19	14
31100	7909690	2	1
31101	7909703	12	6
31102	7909751	3	3
31103	7909778	3	3
31104	7909805	1	1
31105	7909818	9	6
31106	7909866	5	3
31107	7909893	1	1
31108	7909906	2	2
31109	7909926	4	4
31110	7909960	14	4
31111	7909994	2	2
31112	7910014	1	1
31113	7910027	3	3
31114	7910054	2	1
31115	7910067	3	3
31116	7910094	1	1
31117	7910107	1	1
31118	7910120	1	1
31119	7910133	1	1
31120	7910146	1	1
31121	7910159	1	1
31122	7910172	5	5
31123	7910213	4	3
31124	7910240	1	1
31125	7910253	3	3
31126	7910280	1	1
31127	7910293	1	1
31128	7910306	2	1
31129	7910319	3	3
31130	7910346	3	3
31131	7910373	3	3
31132	7910400	1	1
31133	7910413	6	1
31134	7910426	1	1
31135	7910439	1	1
31136	7910452	1	1
31137	7910465	1	1
31138	7910478	1	1
31139	7910491	3	3
31140	7910518	2	2
31141	7910538	3	3
31142	7910565	3	3
31143	7910592	7	3
31144	7910619	3	3
31145	7910646	3	3
31146	7910673	1	1
31147	7910686	1	1
31148	7910699	2	1
31149	7910712	3	3
31150	7910739	4	4
31151	7910773	1	1
31152	7910786	2	2
31153	7910806	3	3
31154	7910833	1	1
31155	7910846	1	1
31156	7910859	2	1
31157	7910872	8	8
31158	7910934	5	5
31159	7910975	3	3
31160	7911002	1	1
31161	7911015	19	16
31162	7911132	1	1
31163	7911145	15	11
31164	7911227	2	1
31165	7911240	8	4
31166	7911274	1	1
31167	7911287	16	13
31168	7911382	1	1
31169	7911395	1	1
31170	7911408	3	3
31171	7911435	2	2
31172	7911455	2	2
31173	7911475	1	1
31174	7911488	13	4
31175	7911522	5	4
31176	7911556	4	4
31177	7911590	4	4
31178	7911624	4	4
31179	7911658	6	5
31180	7911699	31	11
31181	7911782	27	17
31182	7911906	4	4
31183	7911940	4	4
31184	7911974	5	4
31185	7912008	4	4
31186	7912041	9	5
31187	7912081	31	6
31188	7912128	4	4
31189	7912161	9	7
31190	7912215	19	6
31191	7912262	4	4
31192	7912295	4	4
31193	7912328	4	4
31194	7912361	4	4
31195	7912394	14	9
31196	7912461	5	5
31197	7912501	4	4
31198	7912534	4	4
31199	7912567	4	4
31200	7912600	4	4
31201	7912633	4	4
31202	7912666	5	5
31203	7912706	4	4
31204	7912739	8	5
31205	7912779	4	4
31206	7912812	7	7
31207	7912867	10	10
31208	7912942	6	6
31209	7912989	10	8
31210	7913050	6	6
31211	7913097	1	1
31212	7913110	1	1
31213	7913123	8	4
31214	7913157	1	1
31215	7913170	1	1
31216	7913183	1	1
31217	7913196	1	1
31218	7913209	1	1
31219	7913222	1	1
31220	7913235	1	1
31221	7913248	1	1
31222	7913261	5	4
31223	7913294	1	1
31224	7913307	2	2
31225	7913327	1	1
31226	7913340	2	2
31227	7913360	4	4
31228	7913394	3	3
31229	7913421	1	1
31230	7913434	1	1
31231	7913447	1	1
31232	7913460	1	1
31233	7913473	1	1
31234	7913486	1	1
31235	7913499	1	1
31236	7913512	4	2
31237	7913532	1	1
31238	7913545	1	1
31239	7913558	1	1
31240	7913571	1	1
31241	7913584	1	1
31242	7913597	1	1
31243	7913610	1	1
31244	7913623	1	1
31245	7913636	1	1
31246	7913649	1	1
31247	7913662	18	17
31248	7913775	12	12
31249	7913865	3	3
31250	7913892	1	1
31251	7913905	1	1
31252	7913918	17	6
31253	7913962	2	2
31254	7913982	1	1
31255	7913995	1	1
31256	7914008	1	1
31257	7914021	1	1
31258	7914034	1	1
31259	7914047	19	12
31260	7914137	2	2
31261	7914156	1	1
31262	7914169	1	1
31263	7914182	1	1
31264	7914195	1	1
31265	7914208	1	1
31266	7914221	6	4
31267	7914255	1	1
31268	7914268	2	2
31269	7914288	6	4
31270	7914322	4	4
31271	7914356	3	2
31272	7914376	1	1
31273	7914389	17	11
31274	7914471	6	2
31275	7914491	11	8
31276	7914553	5	5
31277	7914593	1	1
31278	7914606	2	1
31279	7914619	1	1
31280	7914632	1	1
31281	7914645	2	2
31282	7914665	17	9
31283	7914734	1	1
31284	7914747	1	1
31285	7914760	2	2
31286	7914779	1	1
31287	7914792	7	6
31288	7914840	1	1
31289	7914853	1	1
31290	7914866	7	6
31291	7914914	1	1
31292	7914927	3	3
31293	7914954	4	4
31294	7914988	1	1
31295	7915001	13	11
31296	7915083	8	7
31297	7915136	4	2
31298	7915156	4	3
31299	7915183	1	1
31300	7915196	6	5
31301	7915237	1	1
31302	7915250	2	1
31303	7915263	3	3
31304	7915290	203	15
31305	7915403	1	1
31306	7915416	1	1
31307	7915429	1	1
31308	7915442	1	1
31309	7915455	16	6
31310	7915501	1	1
31311	7915514	19	6
31312	7915563	1	1
31313	7915576	3	2
31314	7915596	2	2
31315	7915616	2	2
31316	7915636	42	41
31317	7915929	1	1
31318	7915942	1	1
31319	7915955	1	1
31320	7915968	9	8
31321	7916030	1	1
31322	7916043	7	4
31323	7916077	1	1
31324	7916090	1	1
31325	7916103	1	1
31326	7916116	1	1
31327	7916129	4	4
31328	7916163	6	5
31329	7916204	5	5
31330	7916245	30	15
31331	7916354	10	5
31332	7916395	1	1
31333	7916408	1	1
31334	7916421	35	8
31335	7916484	17	12
31336	7916569	1	1
31337	7916582	1	1
31338	7916595	3	2
31339	7916615	3	3
31340	7916642	1	1
31341	7916655	1	1
31342	7916668	8	7
31343	7916723	1	1
31344	7916736	3	2
31345	7916756	16	4
31346	7916791	1	1
31347	7916804	1	1
31348	7916817	1	1
31349	7916830	2	2
31350	7916849	3	3
31351	7916876	4	3
31352	7916903	10	9
31353	7916972	1	1
31354	7916985	2	2
31355	7917005	4	4
31356	7917039	4	3
31357	7917066	2	2
31358	7917086	1	1
31359	7917099	10	6
31360	7917146	5	5
31361	7917187	1	1
31362	7917200	1	1
31363	7917213	1	1
31364	7917226	1	1
31365	7917239	4	4
31366	7917273	2	2
31367	7917293	2	2
31368	7917313	1	1
31369	7917326	2	2
31370	7917346	1	1
31371	7917359	18	12
31372	7917447	1	1
31373	7917460	1	1
31374	7917473	1	1
31375	7917486	1	1
31376	7917499	4	3
31377	7917526	3	3
31378	7917553	8	6
31379	7917599	1	1
31380	7917612	2	2
31381	7917632	3	3
31382	7917659	1	1
31383	7917672	1	1
31384	7917685	1	1
31385	7917698	5	3
31386	7917725	2	2
31387	7917745	1	1
31388	7917758	1	1
31389	7917771	20	19
31390	7917907	1	1
31391	7917920	1	1
31392	7917933	1	1
31393	7917946	16	12
31394	7918036	5	5
31395	7918076	9	8
31396	7918137	6	5
31397	7918178	1	1
31398	7918191	1	1
31399	7918204	2	2
31400	7918224	2	2
31401	7918244	2	2
31402	7918264	5	5
31403	7918305	1	1
31404	7918318	5	3
31405	7918345	4	3
31406	7918372	1	1
31407	7918385	1	1
31408	7918398	1	1
31409	7918411	1	1
31410	7918424	1	1
31411	7918437	26	18
31412	7918566	1	1
31413	7918579	1	1
31414	7918592	1	1
31415	7918605	1	1
31416	7918618	5	4
31417	7918652	2	2
31418	7918672	1	1
31419	7918685	1	1
31420	7918698	11	5
31421	7918738	11	8
31422	7918800	1	1
31423	7918813	6	6
31424	7918861	16	13
31425	7918957	1	1
31426	7918970	1	1
31427	7918983	4	3
31428	7919010	1	1
31429	7919023	3	3
31430	7919050	6	2
31431	7919069	1	1
31432	7919082	4	4
31433	7919116	7	3
31434	7919143	1	1
31435	7919156	1	1
31436	7919169	4	4
31437	7919202	1	1
31438	7919215	1	1
31439	7919228	4	4
31440	7919262	1	1
31441	7919275	1	1
31442	7919288	1	1
31443	7919301	1	1
31444	7919314	4	3
31445	7919341	2	2
31446	7919361	11	3
31447	7919387	2	2
31448	7919407	1	1
31449	7919420	1	1
31450	7919433	1	1
31451	7919446	1	1
31452	7919459	1	1
31453	7919472	1	1
31454	7919485	1	1
31455	7919498	9	9
31456	7919567	1	1
31457	7919580	4	4
31458	7919614	1	1
31459	7919627	2	2
31460	7919647	1	1
31461	7919660	1	1
31462	7919673	1	1
31463	7919686	3	2
31464	7919705	1	1
31465	7919718	1	1
31466	7919731	2	2
31467	7919751	1	1
31468	7919764	1	1
31469	7919777	3	3
31470	7919804	1	1
31471	7919817	1	1
31472	7919830	1	1
31473	7919843	1	1
31474	7919856	2	2
31475	7919876	1	1
31476	7919889	2	2
31477	7919909	4	3
31478	7919936	13	5
31479	7919976	3	2
31480	7919996	14	8
31481	7920058	1	1
31482	7920071	1	1
31483	7920084	20	6
31484	7920133	1	1
31485	7920146	3	3
31486	7920173	4	4
31487	7920207	18	18
31488	7920339	9	5
31489	7920380	4	4
31490	7920414	1	1
31491	7920427	1	1
31492	7920440	1	1
31493	7920453	1	1
31494	7920466	3	3
31495	7920493	1	1
31496	7920506	1	1
31497	7920519	1	1
31498	7920532	6	6
31499	7920580	1	1
31500	7920593	1	1
31501	7920606	1	1
31502	7920619	1	1
31503	7920632	1	1
31504	7920645	1	1
31505	7920658	1	1
31506	7920671	5	3
31507	7920698	2	2
31508	7920718	1	1
31509	7920731	1	1
